Destination_country_name,Overall_rating,Location_rating,Cleanliness_rating,Rooms_rating,Service_rating,Sleepquality_rating,Value_rating,Hotel.stars,Hotel.price,Hotel.distance,Hotel.noofrooms,Destination_country_GDP,Destination_country_pdi,Destination_country_idv,Destination_country_mas,Destination_country_uai,Destination_country_lto,Destination_country_ivr
Indonesia,0.013086718550955704,0.9267159771117245,-0.2901316417355597,0.07915233219701956,0.8343586809875353,0.0,1.0326764566923379,-0.5860984988734227,-1.2232878567719871,3.877269430591437,0.7865527242993747,-0.8278935223470025,0.7982722154936759,-1.2413061112053905,-0.13693089403376538,-0.806872873733651,0.7710869822068627,-0.4235423025179779
Iran,-3.1277257336783686,-0.2690465740001775,-3.6059218329990967,-2.968212457388241,-3.035130854027122,-3.119251469460218,-2.8550466743846985,1.2894166975215298,0.0,1.1513218509580574,1.5787814777776334,-0.7729772674102318,-0.18877225497763914,-0.05123900059569527,-0.29121922533941647,-0.28246509759952027,-1.2404442757240837,-0.3365503020008066
Iraq,-1.0338507655254856,-1.4648091251120796,-1.3953950388234055,-0.9366359309980673,-1.1003860865197934,-1.0397504898200727,-0.9111851088461804,1.2894166975215298,1.6011118964450461,1.0164264540151787e-16,1.0908845015501694,-0.6834740047058303,1.6372600153942938,-0.5360811567700154,1.097375756411443,0.9570441914447887,-0.7794683624482417,-1.3369583079482772
Ireland,0.013086718550955704,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,0.0,1.0326764566923379,-1.2112702310050736,-0.721391036513908,-0.6911532133617325,-0.44526637409669817,1.1761703149344622,-1.6693389606846116,1.2269812293184217,0.9945168688743423,-1.4266275182558055,-0.8213752636551365,0.7508497044638355
Italy,-1.0338507655254856,0.9267159771117245,-0.2901316417355597,-0.9366359309980673,-1.1003860865197934,0.0,0.0607456739230787,-1.2112702310050736,-0.05219527616980259,-0.027404432426652872,-1.0346072760744272,0.5454520105643833,-0.5835900431661651,1.4914405872316874,1.097375756411443,0.4803098495046699,0.729180080999968,-0.7715103045866634
Japan,0.013086718550955704,-0.2690465740001775,0.815131755352286,0.07915233219701956,0.8343586809875353,1.0397504898200727,-0.9111851088461804,1.2894166975215298,2.1522142873166623,0.5997237261120086,-0.22305587007230857,0.6711496900512572,-0.38618114907190215,0.1691437976653594,2.383111850625202,1.290758230802872,1.8606664135861253,-0.24955830148363523
Jordan,0.013086718550955704,-1.4648091251120796,-1.3953950388234055,0.07915233219701956,-0.133013702766129,0.0,0.0607456739230787,0.03907323325822818,-0.35726981397373303,0.8926887052833542,-0.6143395836804729,-0.7537864239730885,0.4034544273051499,-0.5360811567700154,-0.18836033780231573,0.003575507564551027,-1.1566304733102941,-0.20606230122504954
Latvia,-1.0338507655254856,-0.2690465740001775,-0.2901316417355597,-0.9366359309980673,-1.1003860865197934,-1.0397504898200727,-0.9111851088461804,0.03907323325822818,-0.9378955472134716,-0.7643944581545689,-0.7302754988236327,-0.32026778630181263,-0.8797033843075597,1.2269812293184217,-2.0398203134701283,-0.09177136082347274,1.0644352906551258,-1.51094230898262
Lebanon,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,0.03907323325822818,0.3316081746157873,-0.5423819348762836,-0.7254448356926677,-0.5527707597456823,0.6502155449229786,-0.0953155602479062,0.8402285375686913,-0.7115260053456273,-1.2404442757240837,-0.9889903058795918
Libya,0.013086718550955704,0.9267159771117245,0.815131755352286,1.0949405953921065,-1.1003860865197934,1.0397504898200727,-0.9111851088461804,1.2894166975215298,0.7154116254013771,0.04583681236618357,-0.6433235624662629,-0.46593229978471895,0.8969766625408074,-0.18346867955232807,0.17164576857753672,0.14659581014658668,-0.8632821648620311,-0.5975263035523207
Lithuania,-1.0338507655254856,0.9267159771117245,-3.6059218329990967,-2.968212457388241,0.8343586809875353,-3.119251469460218,-0.9111851088461804,1.2894166975215298,-0.02267193380168029,-0.39589944529061083,-0.5032343316682781,-0.31393195129901436,-0.9784078313546912,0.7862156327963123,-1.5255258757846248,0.003575507564551027,1.6092250063447568,-1.380454308206863
Luxembourg,0.013086718550955704,-0.2690465740001775,-0.2901316417355597,-0.9366359309980673,0.8343586809875353,-1.0397504898200727,-0.9111851088461804,-1.2112702310050736,-0.33758758572831815,1.0164264540151787e-16,-0.8896873821454775,3.7423284563369896,-1.0771122784018228,0.7862156327963123,0.06878688104043602,0.24194267853461046,0.8549007846206521,0.3593857021365643
Malaysia,0.013086718550955704,0.9267159771117245,-1.3953950388234055,-0.9366359309980673,-0.133013702766129,0.0,0.0607456739230787,0.664244965389879,-0.9871011178270087,-0.432520067687029,1.3614016368842088,-0.5267580212853378,1.8840211330121224,-0.7123873953788592,0.06878688104043602,-1.3789540840617935,-0.10895794313792631,0.40288170239515
